"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"p16","srprec",19,"06037","060374100033A","4100033A","MANHATTAN BEACH",1296,1296
"p16","srprec",19,"06037","060374100034A","4100034A","MANHATTAN BEACH",1260,1267
"p16","srprec",19,"06037","060374100036A","4100036A","MANHATTAN BEACH",1200,1200
"p16","srprec",19,"06037","060374100044A","4100044A","MANHATTAN BEACH",950,957
"p16","srprec",19,"06037","060374100047A","4100047A","MANHATTAN BEACH",1410,1416
"p16","srprec",19,"06037","060374100048A","4100048A","MANHATTAN BEACH",1461,1471
"p16","srprec",19,"06037","060374100050A","4100050A","MANHATTAN BEACH",971,981
"p16","srprec",19,"06037","060374150041A","4150041A","MARINA DEL REY",648,651
"p16","srprec",19,"06037","060374150047A","4150047A","MARINA DEL REY",1403,1418
"p16","srprec",19,"06037","060374150048A","4150048A","MARINA DEL REY",1085,1090
"p16","srprec",19,"06037","060374150050A","4150050A","MARINA DEL REY",776,779
"p16","srprec",19,"06037","060374150051A","4150051A","MARINA DEL REY",466,470
"p16","srprec",19,"06037","060374150053A","4150053A","MARINA DEL REY",1335,1346
"p16","srprec",19,"06037","060374200001D","4200001D","MAYWOOD",1169,1169
"p16","srprec",19,"06037","060374200005A","4200005A","MAYWOOD",1101,1101
"p16","srprec",19,"06037","060374200006A","4200006A","MAYWOOD",1123,1123
"p16","srprec",19,"06037","060374200009A","4200009A","MAYWOOD",1084,1084
"p16","srprec",19,"06037","060374200010B","4200010B","MAYWOOD",681,681
"p16","srprec",19,"06037","060374200013A","4200013A","MAYWOOD",991,991
"p16","srprec",19,"06037","060374200014A","4200014A","MAYWOOD",600,600
"p16","srprec",19,"06037","060374200015A","4200015A","MAYWOOD",1194,1194
"p16","srprec",19,"06037","060374400001A","4400001A","MONROVIA",536,537
"p16","srprec",19,"06037","060374400003A","4400003A","MONROVIA",899,900
"p16","srprec",19,"06037","060374400004A","4400004A","MONROVIA",1085,1085
"p16","srprec",19,"06037","060374400007A","4400007A","MONROVIA",903,903
"p16","srprec",19,"06037","060374400008A","4400008A","MONROVIA",1462,1463
"p16","srprec",19,"06037","060374400009A","4400009A","MONROVIA",979,979
"p16","srprec",19,"06037","060374400011A","4400011A","MONROVIA",703,704
"p16","srprec",19,"06037","060374400013A","4400013A","MONROVIA",1021,1021
"p16","srprec",19,"06037","060374400014A","4400014A","MONROVIA",731,731
"p16","srprec",19,"06037","060374400015A","4400015A","MONROVIA",787,787
"p16","srprec",19,"06037","060374400016A","4400016A","MONROVIA",1287,1287
"p16","srprec",19,"06037","060374400017A","4400017A","MONROVIA",924,924
"p16","srprec",19,"06037","060374400019A","4400019A","MONROVIA",162,162
"p16","srprec",19,"06037","060374400021A","4400021A","MONROVIA",780,780
"p16","srprec",19,"06037","060374400022A","4400022A","MONROVIA",4,4
"p16","srprec",19,"06037","060374400023A","4400023A","MONROVIA",840,840
"p16","srprec",19,"06037","060374400024A","4400024A","MONROVIA",16,16
"p16","srprec",19,"06037","060374400030A","4400030A","MONROVIA",994,995
"p16","srprec",19,"06037","060374400061A","4400061A","MONROVIA",873,874
"p16","srprec",19,"06037","060374400063A","4400063A","MONROVIA",729,729
"p16","srprec",19,"06037","060374400064A","4400064A","MONROVIA",927,927
"p16","srprec",19,"06037","060374400065A","4400065A","MONROVIA",889,889
"p16","srprec",19,"06037","060374400066A","4400066A","MONROVIA",1093,1093
"p16","srprec",19,"06037","060374400067A","4400067A","MONROVIA",904,906
"p16","srprec",19,"06037","060374450001A","4450001A","MONTEBELLO",782,782
"p16","srprec",19,"06037","060374450001C","4450001C","MONTEBELLO",22,36
"p16","srprec",19,"06037","060374450002A","4450002A","MONTEBELLO",985,985
"p16","srprec",19,"06037","060374450003A","4450003A","MONTEBELLO",883,918
"p16","srprec",19,"06037","060374450004A","4450004A","MONTEBELLO",949,949
"p16","srprec",19,"06037","060374450005A","4450005A","MONTEBELLO",980,980
"p16","srprec",19,"06037","060374450008A","4450008A","MONTEBELLO",905,905
"p16","srprec",19,"06037","060374450010A","4450010A","MONTEBELLO",809,810
"p16","srprec",19,"06037","060374450011A","4450011A","MONTEBELLO",1132,1132
"p16","srprec",19,"06037","060374450012A","4450012A","MONTEBELLO",1077,1077
"p16","srprec",19,"06037","060374450013A","4450013A","MONTEBELLO",727,727
"p16","srprec",19,"06037","060374450014A","4450014A","MONTEBELLO",857,857
"p16","srprec",19,"06037","060374450015A","4450015A","MONTEBELLO",882,882
"p16","srprec",19,"06037","060374450016A","4450016A","MONTEBELLO",700,700
"p16","srprec",19,"06037","060374450017A","4450017A","MONTEBELLO",779,779
"p16","srprec",19,"06037","060374450018A","4450018A","MONTEBELLO",977,977
"p16","srprec",19,"06037","060374450020A","4450020A","MONTEBELLO",987,987
"p16","srprec",19,"06037","060374450024A","4450024A","MONTEBELLO",834,834
"p16","srprec",19,"06037","060374450025A","4450025A","MONTEBELLO",1076,1076
"p16","srprec",19,"06037","060374450026A","4450026A","MONTEBELLO",928,928
"p16","srprec",19,"06037","060374450028A","4450028A","MONTEBELLO",485,485
"p16","srprec",19,"06037","060374450031A","4450031A","MONTEBELLO",993,993
"p16","srprec",19,"06037","060374450032A","4450032A","MONTEBELLO",740,740
"p16","srprec",19,"06037","060374450033A","4450033A","MONTEBELLO",886,886
"p16","srprec",19,"06037","060374450036A","4450036A","MONTEBELLO",1426,1427
"p16","srprec",19,"06037","060374450038A","4450038A","MONTEBELLO",851,851
"p16","srprec",19,"06037","060374450043B","4450043B","MONTEBELLO",1047,1047
"p16","srprec",19,"06037","060374450065A","4450065A","MONTEBELLO",905,905
"p16","srprec",19,"06037","060374450074A","4450074A","MONTEBELLO",987,987
"p16","srprec",19,"06037","060374450090A","4450090A","MONTEBELLO",664,664
"p16","srprec",19,"06037","060374450092A","4450092A","MONTEBELLO",858,859
"p16","srprec",19,"06037","060374500001A","4500001A","MONTEREY PARK",1222,1222
"p16","srprec",19,"06037","060374500003A","4500003A","MONTEREY PARK",750,752
"p16","srprec",19,"06037","060374500005A","4500005A","MONTEREY PARK",1274,1274
"p16","srprec",19,"06037","060374500007A","4500007A","MONTEREY PARK",952,952
"p16","srprec",19,"06037","060374500009A","4500009A","MONTEREY PARK",1270,1270
"p16","srprec",19,"06037","060374500010A","4500010A","MONTEREY PARK",1180,1180
"p16","srprec",19,"06037","060374500014A","4500014A","MONTEREY PARK",1263,1263
"p16","srprec",19,"06037","060374500016A","4500016A","MONTEREY PARK",1204,1204
"p16","srprec",19,"06037","060374500017A","4500017A","MONTEREY PARK",1128,1128
"p16","srprec",19,"06037","060374500019A","4500019A","MONTEREY PARK",933,933
"p16","srprec",19,"06037","060374500021A","4500021A","MONTEREY PARK",1273,1273
"p16","srprec",19,"06037","060374500023A","4500023A","MONTEREY PARK",1082,1082
"p16","srprec",19,"06037","060374500025A","4500025A","MONTEREY PARK",1370,1370
"p16","srprec",19,"06037","060374500026A","4500026A","MONTEREY PARK",1228,1228
"p16","srprec",19,"06037","060374500030A","4500030A","MONTEREY PARK",1100,1100
"p16","srprec",19,"06037","060374500031B","4500031B","MONTEREY PARK",1156,1156
"p16","srprec",19,"06037","060374500032A","4500032A","MONTEREY PARK",1149,1150
"p16","srprec",19,"06037","060374500034B","4500034B","MONTEREY PARK",1116,1116
"p16","srprec",19,"06037","060374500035A","4500035A","MONTEREY PARK",1181,1181
"p16","srprec",19,"06037","060374500044A","4500044A","MONTEREY PARK",1271,1271
"p16","srprec",19,"06037","060374500047B","4500047B","MONTEREY PARK",976,976
"p16","srprec",19,"06037","060374500052A","4500052A","MONTEREY PARK",1064,1064
"p16","srprec",19,"06037","060374500090A","4500090A","MONTEREY PARK",892,892
"p16","srprec",19,"06037","060374610001A","4610001A","MONTROSE",1077,1096
"p16","srprec",19,"06037","060374610022A","4610022A","MONTROSE",1241,1241
"p16","srprec",19,"06037","060374610025A","4610025A","MONTROSE",691,691
"p16","srprec",19,"06037","060374650001A","4650001A","LANCASTER",368,459
"p16","srprec",19,"06037","060374700001A","4700001A","NEWHALL",72,72
"p16","srprec",19,"06037","060374700005A","4700005A","NEWHALL",70,70
"p16","srprec",19,"06037","060374780001A","4780001A","WHITTIER",747,747
"p16","srprec",19,"06037","060374780003A","4780003A","WHITTIER",182,182
"p16","srprec",19,"06037","060374780004A","4780004A","WHITTIER",892,893
"p16","srprec",19,"06037","060374780011A","4780011A","WHITTIER",914,915
"p16","srprec",19,"06037","060374800001A","4800001A","NORWALK",1125,1125
"p16","srprec",19,"06037","060374800003A","4800003A","NORWALK",1127,1127
"p16","srprec",19,"06037","060374800004A","4800004A","NORWALK",910,910
"p16","srprec",19,"06037","060374800006B","4800006B","NORWALK",1417,1418
"p16","srprec",19,"06037","060374800008C","4800008C","NORWALK",1136,1136
"p16","srprec",19,"06037","060374800009A","4800009A","NORWALK",1243,1244
"p16","srprec",19,"06037","060374800010A","4800010A","NORWALK",798,798
"p16","srprec",19,"06037","060374800011A","4800011A","NORWALK",1100,1100
"p16","srprec",19,"06037","060374800013A","4800013A","NORWALK",971,971
"p16","srprec",19,"06037","060374800016A","4800016A","NORWALK",984,984
"p16","srprec",19,"06037","060374800018A","4800018A","NORWALK",961,961
"p16","srprec",19,"06037","060374800019A","4800019A","NORWALK",615,615
"p16","srprec",19,"06037","060374800021B","4800021B","NORWALK",1110,1110
"p16","srprec",19,"06037","060374800022A","4800022A","NORWALK",890,890
"p16","srprec",19,"06037","060374800023A","4800023A","NORWALK",1201,1201
"p16","srprec",19,"06037","060374800024A","4800024A","NORWALK",1121,1121
"p16","srprec",19,"06037","060374800025A","4800025A","NORWALK",434,434
"p16","srprec",19,"06037","060374800028A","4800028A","NORWALK",1131,1131
"p16","srprec",19,"06037","060374800029B","4800029B","NORWALK",905,905
"p16","srprec",19,"06037","060374800031A","4800031A","NORWALK",1025,1026
"p16","srprec",19,"06037","060374800032A","4800032A","NORWALK",879,879
"p16","srprec",19,"06037","060374800033A","4800033A","NORWALK",1128,1128
"p16","srprec",19,"06037","060374800034A","4800034A","NORWALK",1092,1092
"p16","srprec",19,"06037","060374800035A","4800035A","NORWALK",1002,1002
"p16","srprec",19,"06037","060374800037A","4800037A","NORWALK",975,975
"p16","srprec",19,"06037","060374800038A","4800038A","NORWALK",830,830
"p16","srprec",19,"06037","060374800040A","4800040A","NORWALK",994,994
"p16","srprec",19,"06037","060374800042B","4800042B","NORWALK",1180,1180
"p16","srprec",19,"06037","060374800044A","4800044A","NORWALK",727,727
"p16","srprec",19,"06037","060374800045A","4800045A","NORWALK",996,996
"p16","srprec",19,"06037","060374800047A","4800047A","NORWALK",813,813
"p16","srprec",19,"06037","060374800048A","4800048A","NORWALK",1084,1084
"p16","srprec",19,"06037","060374800049D","4800049D","NORWALK",578,578
"p16","srprec",19,"06037","060374800050A","4800050A","NORWALK",1172,1172
"p16","srprec",19,"06037","060374800053A","4800053A","NORWALK",879,880
"p16","srprec",19,"06037","060374800054A","4800054A","NORWALK",863,863
"p16","srprec",19,"06037","060374800056A","4800056A","NORWALK",935,935
"p16","srprec",19,"06037","060374800059A","4800059A","NORWALK",1612,1613
"p16","srprec",19,"06037","060374800060A","4800060A","NORWALK",942,942
"p16","srprec",19,"06037","060374800067A","4800067A","NORWALK",968,968
"p16","srprec",19,"06037","060374800071A","4800071A","NORWALK",1101,1101
"p16","srprec",19,"06037","060374800076A","4800076A","NORWALK",932,932
"p16","srprec",19,"06037","060374800088A","4800088A","NORWALK",1242,1242
"p16","srprec",19,"06037","060374800089A","4800089A","NORWALK",730,730
"p16","srprec",19,"06037","060374850002A","4850002A","PALOS VERDES PEN",729,731
"p16","srprec",19,"06037","060374850005A","4850005A","PALOS VERDES PEN",570,580
"p16","srprec",19,"06037","060375000001A","5000001A","PALMDALE",1277,1278
"p16","srprec",19,"06037","060375000002A","5000002A","PALMDALE",1138,1140
"p16","srprec",19,"06037","060375000003A","5000003A","PALMDALE",1105,1105
"p16","srprec",19,"06037","060375000005A","5000005A","PALMDALE",1523,1523
"p16","srprec",19,"06037","060375000006A","5000006A","PALMDALE",1178,1178
"p16","srprec",19,"06037","060375000007A","5000007A","PALMDALE",1303,1303
"p16","srprec",19,"06037","060375000008A","5000008A","PALMDALE",1124,1125
"p16","srprec",19,"06037","060375000009A","5000009A","PALMDALE",1272,1274
"p16","srprec",19,"06037","060375000011A","5000011A","PALMDALE",1418,1418
"p16","srprec",19,"06037","060375000012A","5000012A","PALMDALE",1298,1298
"p16","srprec",19,"06037","060375000015A","5000015A","PALMDALE",596,596
"p16","srprec",19,"06037","060375000016A","5000016A","PALMDALE",1354,1354
"p16","srprec",19,"06037","060375000017A","5000017A","PALMDALE",1024,1024
"p16","srprec",19,"06037","060375000018A","5000018A","PALMDALE",909,909
"p16","srprec",19,"06037","060375000019A","5000019A","PALMDALE",1020,1020
"p16","srprec",19,"06037","060375000020A","5000020A","PALMDALE",980,981
"p16","srprec",19,"06037","060375000021A","5000021A","PALMDALE",1319,1321
"p16","srprec",19,"06037","060375000022B","5000022B","PALMDALE",1099,1100
"p16","srprec",19,"06037","060375000024A","5000024A","PALMDALE",969,969
"p16","srprec",19,"06037","060375000025A","5000025A","PALMDALE",819,820
"p16","srprec",19,"06037","060375000026A","5000026A","PALMDALE",908,908
"p16","srprec",19,"06037","060375000027A","5000027A","PALMDALE",1206,1206
"p16","srprec",19,"06037","060375000028H","5000028H","PALMDALE",1483,1483
"p16","srprec",19,"06037","060375000030A","5000030A","PALMDALE",953,954
"p16","srprec",19,"06037","060375000031A","5000031A","PALMDALE",1153,1153
"p16","srprec",19,"06037","060375000032A","5000032A","PALMDALE",1083,1084
"p16","srprec",19,"06037","060375000033A","5000033A","PALMDALE",995,995
"p16","srprec",19,"06037","060375000034A","5000034A","PALMDALE",999,999
"p16","srprec",19,"06037","060375000036A","5000036A","PALMDALE",1460,1460
"p16","srprec",19,"06037","060375000037A","5000037A","PALMDALE",942,942
"p16","srprec",19,"06037","060375000039A","5000039A","PALMDALE",1338,1338
"p16","srprec",19,"06037","060375000040A","5000040A","PALMDALE",1204,1206
"p16","srprec",19,"06037","060375000041A","5000041A","PALMDALE",1079,1081
"p16","srprec",19,"06037","060375000042A","5000042A","PALMDALE",1140,1140
"p16","srprec",19,"06037","060375000044A","5000044A","PALMDALE",1557,1557
"p16","srprec",19,"06037","060375000045A","5000045A","PALMDALE",938,939
"p16","srprec",19,"06037","060375000047A","5000047A","PALMDALE",1046,1046
"p16","srprec",19,"06037","060375000048A","5000048A","PALMDALE",1064,1064
"p16","srprec",19,"06037","060375000049A","5000049A","PALMDALE",1009,1009
"p16","srprec",19,"06037","060375000050A","5000050A","PALMDALE",802,802
"p16","srprec",19,"06037","060375000053A","5000053A","PALMDALE",1186,1186
"p16","srprec",19,"06037","060375000054A","5000054A","PALMDALE",1121,1124
"p16","srprec",19,"06037","060375000055A","5000055A","PALMDALE",1446,1449
"p16","srprec",19,"06037","060375000058A","5000058A","PALMDALE",1141,1141
"p16","srprec",19,"06037","060375000063A","5000063A","PALMDALE",863,864
"p16","srprec",19,"06037","060375000064A","5000064A","PALMDALE",1166,1167
"p16","srprec",19,"06037","060375000067A","5000067A","PALMDALE",1702,1707
"p16","srprec",19,"06037","060375000070B","5000070B","PALMDALE",1037,1038
"p16","srprec",19,"06037","060375000071A","5000071A","PALMDALE",1151,1151
"p16","srprec",19,"06037","060375000072A","5000072A","PALMDALE",1105,1106
"p16","srprec",19,"06037","060375000075A","5000075A","PALMDALE",746,746
"p16","srprec",19,"06037","060375000078A","5000078A","PALMDALE",1241,1242
"p16","srprec",19,"06037","060375000079A","5000079A","PALMDALE",835,835
"p16","srprec",19,"06037","060375000080A","5000080A","PALMDALE",990,990
"p16","srprec",19,"06037","060375000081A","5000081A","PALMDALE",829,830
"p16","srprec",19,"06037","060375000082A","5000082A","PALMDALE",1204,1206
"p16","srprec",19,"06037","060375000084A","5000084A","PALMDALE",970,970
"p16","srprec",19,"06037","060375000085B","5000085B","PALMDALE",1526,1526
"p16","srprec",19,"06037","060375000086A","5000086A","PALMDALE",994,994
"p16","srprec",19,"06037","060375000088A","5000088A","PALMDALE",1175,1178
"p16","srprec",19,"06037","060375000089A","5000089A","PALMDALE",1027,1027
"p16","srprec",19,"06037","060375000092A","5000092A","PALMDALE",1151,1152
"p16","srprec",19,"06037","060375000093B","5000093B","PALMDALE",1441,1442
"p16","srprec",19,"06037","060375050001A","5050001A","PALOS VERDES ESTATES",1177,1180
"p16","srprec",19,"06037","060375050003A","5050003A","PALOS VERDES ESTATES",1051,1054
"p16","srprec",19,"06037","060375050003D","5050003D","PALOS VERDES ESTATES",1102,1106
"p16","srprec",19,"06037","060375050005A","5050005A","PALOS VERDES ESTATES",901,904
"p16","srprec",19,"06037","060375050007A","5050007A","PALOS VERDES ESTATES",1285,1289
"p16","srprec",19,"06037","060375050008B","5050008B","PALOS VERDES ESTATES",520,522
"p16","srprec",19,"06037","060375050010A","5050010A","PALOS VERDES ESTATES",1008,1013
"p16","srprec",19,"06037","060375050012A","5050012A","PALOS VERDES ESTATES",1228,1240
"p16","srprec",19,"06037","060375050014A","5050014A","PALOS VERDES ESTATES",1282,1289
"p16","srprec",19,"06037","060375100001A","5100001A","PARAMOUNT",559,564
"p16","srprec",19,"06037","060375100002A","5100002A","PARAMOUNT",1220,1220
"p16","srprec",19,"06037","060375100005A","5100005A","PARAMOUNT",1112,1113
"p16","srprec",19,"06037","060375100006A","5100006A","PARAMOUNT",1148,1148
"p16","srprec",19,"06037","060375100007A","5100007A","PARAMOUNT",1162,1162
"p16","srprec",19,"06037","060375100008A","5100008A","PARAMOUNT",734,734
"p16","srprec",19,"06037","060375100009A","5100009A","PARAMOUNT",867,867
"p16","srprec",19,"06037","060375100010A","5100010A","PARAMOUNT",1110,1110
"p16","srprec",19,"06037","060375100011A","5100011A","PARAMOUNT",1204,1204
"p16","srprec",19,"06037","060375100013A","5100013A","PARAMOUNT",1127,1127
"p16","srprec",19,"06037","060375100014A","5100014A","PARAMOUNT",1198,1199
"p16","srprec",19,"06037","060375100016A","5100016A","PARAMOUNT",980,980
"p16","srprec",19,"06037","060375100017A","5100017A","PARAMOUNT",1210,1210
"p16","srprec",19,"06037","060375100020A","5100020A","PARAMOUNT",1359,1360
"p16","srprec",19,"06037","060375100021A","5100021A","PARAMOUNT",1272,1272
"p16","srprec",19,"06037","060375100024B","5100024B","PARAMOUNT",1203,1203
"p16","srprec",19,"06037","060375100027A","5100027A","PARAMOUNT",617,617
"p16","srprec",19,"06037","060375100036A","5100036A","PARAMOUNT",1216,1216
"p16","srprec",19,"06037","060375100054A","5100054A","PARAMOUNT",1127,1127
"p16","srprec",19,"06037","060375150002A","5150002A","PASADENA",298,552
"p16","srprec",19,"06037","060375150003B","5150003B","PASADENA",234,234
"p16","srprec",19,"06037","060375150004A","5150004A","PASADENA",1322,1340
"p16","srprec",19,"06037","060375150005A","5150005A","PASADENA",1051,1052
"p16","srprec",19,"06037","060375150006B","5150006B","PASADENA",1110,1111
"p16","srprec",19,"06037","060375150007A","5150007A","PASADENA",1044,1069
"p16","srprec",19,"06037","060375150008A","5150008A","PASADENA",1091,1092
"p16","srprec",19,"06037","060375150012A","5150012A","PASADENA",947,947
"p16","srprec",19,"06037","060375150014A","5150014A","PASADENA",1153,1154
"p16","srprec",19,"06037","060375150015A","5150015A","PASADENA",1372,1372
"p16","srprec",19,"06037","060375150021B","5150021B","PASADENA",969,969
"p16","srprec",19,"06037","060375150025A","5150025A","PASADENA",1306,1306
"p16","srprec",19,"06037","060375150029A","5150029A","PASADENA",1009,1009
"p16","srprec",19,"06037","060375150037B","5150037B","PASADENA",1604,1604
"p16","srprec",19,"06037","060375150038A","5150038A","PASADENA",1408,1408
"p16","srprec",19,"06037","060375150040A","5150040A","PASADENA",919,919
"p16","srprec",19,"06037","060375150041A","5150041A","PASADENA",1345,1345
"p16","srprec",19,"06037","060375150042A","5150042A","PASADENA",1234,1241
"p16","srprec",19,"06037","060375150043A","5150043A","PASADENA",1336,1336
"p16","srprec",19,"06037","060375150044A","5150044A","PASADENA",1359,1359
"p16","srprec",19,"06037","060375150045A","5150045A","PASADENA",1344,1344
"p16","srprec",19,"06037","060375150046A","5150046A","PASADENA",1175,1175
"p16","srprec",19,"06037","060375150049A","5150049A","PASADENA",1096,1096
"p16","srprec",19,"06037","060375150053A","5150053A","PASADENA",1221,1221
"p16","srprec",19,"06037","060375150057A","5150057A","PASADENA",1385,1385
"p16","srprec",19,"06037","060375150061B","5150061B","PASADENA",1284,1284
"p16","srprec",19,"06037","060375150065A","5150065A","PASADENA",1220,1220
"p16","srprec",19,"06037","060375150066A","5150066A","PASADENA",1127,1127
"p16","srprec",19,"06037","060375150069A","5150069A","PASADENA",908,909
"p16","srprec",19,"06037","060375150070A","5150070A","PASADENA",1230,1230
"p16","srprec",19,"06037","060375150074A","5150074A","PASADENA",1409,1409
"p16","srprec",19,"06037","060375150075A","5150075A","PASADENA",1248,1248
"p16","srprec",19,"06037","060375150079A","5150079A","PASADENA",860,860
"p16","srprec",19,"06037","060375150080A","5150080A","PASADENA",1050,1050
"p16","srprec",19,"06037","060375150090E","5150090E","PASADENA",1174,1174
"p16","srprec",19,"06037","060375150091A","5150091A","PASADENA",966,966
"p16","srprec",19,"06037","060375150092A","5150092A","PASADENA",841,841
"p16","srprec",19,"06037","060375150094A","5150094A","PASADENA",874,874
"p16","srprec",19,"06037","060375150095A","5150095A","PASADENA",772,774
"p16","srprec",19,"06037","060375150097A","5150097A","PASADENA",1201,1201
"p16","srprec",19,"06037","060375150102A","5150102A","PASADENA",1032,1032
"p16","srprec",19,"06037","060375150108A","5150108A","PASADENA",1301,1460
"p16","srprec",19,"06037","060375150110A","5150110A","PASADENA",1587,1587
"p16","srprec",19,"06037","060375150114A","5150114A","PASADENA",1271,1271
"p16","srprec",19,"06037","060375150116A","5150116A","PASADENA",1370,1370
"p16","srprec",19,"06037","060375150118A","5150118A","PASADENA",1279,1279
"p16","srprec",19,"06037","060375150119A","5150119A","PASADENA",1588,1588
"p16","srprec",19,"06037","060375150120A","5150120A","PASADENA",1086,1086
"p16","srprec",19,"06037","060375150121A","5150121A","PASADENA",1138,1140
"p16","srprec",19,"06037","060375150122A","5150122A","PASADENA",1603,1606
"p16","srprec",19,"06037","060375150147A","5150147A","PASADENA",996,996
"p16","srprec",19,"06037","060375150156A","5150156A","PASADENA",1134,1134
"p16","srprec",19,"06037","060375150180A","5150180A","PASADENA",1306,1306
"p16","srprec",19,"06037","060375150181A","5150181A","PASADENA",910,911
"p16","srprec",19,"06037","060375150183A","5150183A","PASADENA",1042,1044
"p16","srprec",19,"06037","060375150186A","5150186A","PASADENA",1480,1480
"p16","srprec",19,"06037","060375150187A","5150187A","PASADENA",1425,1425
"p16","srprec",19,"06037","060375150188A","5150188A","PASADENA",1258,1258
"p16","srprec",19,"06037","060375150194A","5150194A","PASADENA",1319,1320
"p16","srprec",19,"06037","060375150196A","5150196A","PASADENA",903,903
"p16","srprec",19,"06037","060375150197A","5150197A","PASADENA",1310,1310
"p16","srprec",19,"06037","060375150198A","5150198A","PASADENA",1253,1254
"p16","srprec",19,"06037","060375150199A","5150199A","PASADENA",1502,1503
"p16","srprec",19,"06037","060375150199C","5150199C","PASADENA",791,791
"p16","srprec",19,"06037","060375150209A","5150209A","PASADENA",1212,1212
"p16","srprec",19,"06037","060375150213A","5150213A","PASADENA",1115,1115
"p16","srprec",19,"06037","060375150216A","5150216A","PASADENA",1244,1244
"p16","srprec",19,"06037","060375200003A","5200003A","PEARBLOSSOM",32,55
"p16","srprec",19,"06037","060375200013A","5200013A","LITTLEROCK",3,3
"p16","srprec",19,"06037","060375200014A","5200014A","LITTLEROCK",3,3
"p16","srprec",19,"06037","060375200040D","5200040D","LITTLEROCK",308,635
"p16","srprec",19,"06037","060375200042A","5200042A","PEARBLOSSOM",604,678
"p16","srprec",19,"06037","060375230002A","5230002A","PICO RIVERA",998,998
"p16","srprec",19,"06037","060375230006B","5230006B","PICO RIVERA",834,834
"p16","srprec",19,"06037","060375230007A","5230007A","PICO RIVERA",1016,1016
"p16","srprec",19,"06037","060375230008A","5230008A","PICO RIVERA",1008,1008
"p16","srprec",19,"06037","060375230010A","5230010A","PICO RIVERA",986,986
"p16","srprec",19,"06037","060375230012A","5230012A","PICO RIVERA",901,901
"p16","srprec",19,"06037","060375230013A","5230013A","PICO RIVERA",1072,1072
"p16","srprec",19,"06037","060375230014B","5230014B","PICO RIVERA",938,939
"p16","srprec",19,"06037","060375230017A","5230017A","PICO RIVERA",1025,1025
"p16","srprec",19,"06037","060375230018A","5230018A","PICO RIVERA",862,862
"p16","srprec",19,"06037","060375230019A","5230019A","PICO RIVERA",968,968
"p16","srprec",19,"06037","060375230020A","5230020A","PICO RIVERA",954,954
"p16","srprec",19,"06037","060375230022D","5230022D","PICO RIVERA",949,949
"p16","srprec",19,"06037","060375230023A","5230023A","PICO RIVERA",1006,1006
"p16","srprec",19,"06037","060375230024A","5230024A","PICO RIVERA",1055,1055
"p16","srprec",19,"06037","060375230027A","5230027A","PICO RIVERA",931,931
"p16","srprec",19,"06037","060375230029A","5230029A","PICO RIVERA",747,747
"p16","srprec",19,"06037","060375230030A","5230030A","PICO RIVERA",784,784
"p16","srprec",19,"06037","060375230032A","5230032A","PICO RIVERA",837,837
"p16","srprec",19,"06037","060375230034B","5230034B","PICO RIVERA",1048,1048
"p16","srprec",19,"06037","060375230035A","5230035A","PICO RIVERA",861,862
"p16","srprec",19,"06037","060375230036A","5230036A","PICO RIVERA",756,756
"p16","srprec",19,"06037","060375230038A","5230038A","PICO RIVERA",967,967
"p16","srprec",19,"06037","060375230039A","5230039A","PICO RIVERA",1038,1038
"p16","srprec",19,"06037","060375230041A","5230041A","PICO RIVERA",822,822
"p16","srprec",19,"06037","060375230043A","5230043A","PICO RIVERA",972,973
"p16","srprec",19,"06037","060375230044A","5230044A","PICO RIVERA",937,937
"p16","srprec",19,"06037","060375230045A","5230045A","PICO RIVERA",971,971
"p16","srprec",19,"06037","060375230049A","5230049A","PICO RIVERA",914,915
"p16","srprec",19,"06037","060375230068A","5230068A","PICO RIVERA",813,813
"p16","srprec",19,"06037","060375230080A","5230080A","PICO RIVERA",1075,1075
"p16","srprec",19,"06037","060375230080B","5230080B","WHITTIER",5,6
"p16","srprec",19,"06037","060375230081A","5230081A","PICO RIVERA",870,870
"p16","srprec",19,"06037","060375240020A","5240020A","CERRITOS",207,211
"p16","srprec",19,"06037","060375250001A","5250001A","POMONA",1043,1043
"p16","srprec",19,"06037","060375250003A","5250003A","POMONA",1430,1433
"p16","srprec",19,"06037","060375250004A","5250004A","POMONA",1359,1359
"p16","srprec",19,"06037","060375250005A","5250005A","POMONA",874,874
"p16","srprec",19,"06037","060375250006A","5250006A","POMONA",497,499
"p16","srprec",19,"06037","060375250008B","5250008B","POMONA",1107,1107
"p16","srprec",19,"06037","060375250009A","5250009A","POMONA",1237,1237
"p16","srprec",19,"06037","060375250011B","5250011B","POMONA",1193,1193
"p16","srprec",19,"06037","060375250012A","5250012A","POMONA",842,842
"p16","srprec",19,"06037","060375250013A","5250013A","POMONA",976,976
"p16","srprec",19,"06037","060375250014A","5250014A","POMONA",1164,1165
"p16","srprec",19,"06037","060375250016B","5250016B","POMONA",1277,1277
"p16","srprec",19,"06037","060375250017A","5250017A","POMONA",550,550
"p16","srprec",19,"06037","060375250018A","5250018A","POMONA",534,809
"p16","srprec",19,"06037","060375250021A","5250021A","POMONA",1338,1338
"p16","srprec",19,"06037","060375250022A","5250022A","POMONA",833,833
"p16","srprec",19,"06037","060375250023A","5250023A","POMONA",1268,1268
